dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root
Lymphoma,union,unknown,3,1.0,13759.217101000104,results/Lymphoma/wrapper/union/sklearnsfsselector/run_20260413_084637
