dataset,dataset_variant,algorithm,n_features_selected,global_best_score,total_fit_time_ms,n_seeds,patience,max_features,cv,scoring,model,run_root
SRBCT_txt,union,SFS,6,0.9358974358974359,3615.4249680002977,1,3,20,5,accuracy,dt,results/SRBCT_txt/wrapper/union/SFS/run_20260403_025400
