dataset,dataset_variant,algorithm,n_features_selected,global_best_score,total_fit_time_ms,n_seeds,patience,max_features,cv,scoring,model,run_root
Brain,union,SFS,7,0.8590909090909091,4049.3543299999146,1,3,20,4,accuracy,dt,results/Brain/wrapper/union/SFS/run_20260403_005816
