dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root,patience,n_seeds
DLBCL,raw,unknown,3,0.9866666666666667,104515.546976,results/DLBCL/wrapper/raw/seededsfsselector/run_20260412_140215,3,1
