dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root,patience,n_seeds
Brain,raw,unknown,11,0.9295454545454546,75853.19297899696,results/Brain/wrapper/raw/seededsfsselector/run_20260410_000446_new_suffix_4seeds,5,4
