dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root,patience,n_seeds
Prostate,raw,unknown,3,0.9607843137254901,24690.875405000043,results/Prostate/wrapper/raw/seededsfsselector/run_20260413_155744,3,1
