dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root,patience,n_seeds
Brain,raw,unknown,6,0.9045454545454545,60956.20699500432,results/Brain/wrapper/raw/seededsfsselector/run_20260410_000650_new_suffix_4seeds,5,1
