dataset,dataset_variant,algorithm,n_features_selected,global_best_score,total_fit_time_ms,n_seeds,patience,max_features,cv,scoring,model,run_root
Breast2classes,raw,SFS,12,0.9375,77.96787359000155,1,3,20,5,accuracy,dt,results/Breast2classes/wrapper/raw/SFS/run_20260403_041944
