dataset,dataset_variant,algorithm,n_features_selected,global_best_score,total_fit_time_ms,n_seeds,patience,max_features,cv,scoring,model,run_root
Brain,union,SFS,4,0.8333333333333334,2913.479921000544,1,3,20,3,accuracy,dt,results/Brain/wrapper/union/SFS/run_20260403_005914
