dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root,patience,n_seeds
Brain,raw,unknown,11,0.9068181818181819,61396.47761800006,results/Brain/wrapper/raw/seededsfsselector/run_20260410_000916_new_suffix_6seeds,5,6
