dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root
Leukemia_4c1,union,LOGISTICREGRESSION,4,0.9861111111111112,11934.004833019571,/home/andev/Dev/Project/pka/feature_selection/wrapper-w-filter/results/Leukemia_4c1/wrapper/union/sklearnsfsselector/run_20260612_001747
