dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root
Leukemia_3c1,union,DECISIONTREECLASSIFIER,2,0.96,8882.503076994908,/home/andev/Dev/Project/pka/feature_selection/wrapper-w-filter/results/Leukemia_3c1/wrapper/union/sklearnsfsselector/run_20260611_151047
