dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root
Lymphoma,raw,unknown,3,1.0,209992.94188500062,results/Lymphoma/wrapper/raw/sklearnsfsselector/run_20260413_083407
