dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root,patience,n_seeds
Leukemia_4c1,raw,DT,6,0.9861111111111112,69081.48484799312,/home/andev/Dev/Project/pka/feature_selection/wrapper-w-filter/results/Leukemia_4c1/wrapper/raw/seededsfsselector/run_20260612_000826,5,1
