dataset,dataset_variant,algorithm,n_features_selected,global_best_score,total_fit_time_ms,n_seeds,patience,max_features,cv,scoring,model,run_root
Prostate,union,SFS,6,0.9411764705882353,2929.609867000181,1,3,20,2,accuracy,dt,results/Prostate/wrapper/union/SFS/run_20260403_022133
