dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root,patience,n_seeds
Brain,raw,unknown,11,0.9295454545454546,112591.27285900468,results/Brain/wrapper/raw/seededsfsselector/run_20260414_162236_new_suffix_2seeds,5,3
