dataset,dataset_variant,algorithm,n_features_selected,global_best_score,total_fit_time_ms,n_seeds,patience,max_features,cv,scoring,model,run_root
Tumors9,union,SFS,11,0.6499999999999999,3597.408744000859,1,3,20,2,accuracy,dt,results/Tumors9/union/SFS/run_20260402_224038
