dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root
Prostate,raw,unknown,3,0.9614285714285714,321107.9443130002,results/Prostate/wrapper/raw/sklearnsfsselector/run_20260413_145216
