dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root,patience,n_seeds
Prostate,raw,unknown,5,0.9705882352941176,32437.031588000536,results/Prostate/wrapper/raw/seededsfsselector/run_20260413_141027,3,1
