dataset,dataset_variant,model_sfs,n_features_selected,global_best_score,total_fit_time_ms,run_root,patience,n_seeds
Lung_cancer,union,LOG,5,0.9703658536585366,9143.480129999944,/home/andev/Dev/Project/pka/feature_selection/wrapper-w-filter/results/Lung_cancer/wrapper/union/seededsfsselector/run_20260619_083800,5,1
