dataset,dataset_variant,algorithm,n_features_selected,global_best_score,total_fit_time_ms,n_seeds,patience,max_features,cv,scoring,model,run_root
Lung_cancer,union,SFS,7,0.9606387109299165,2861.7904620004992,1,3,20,2,accuracy,dt,results/Lung_cancer/wrapper/union/SFS/run_20260403_002545
