dataset,dataset_variant,algorithm,n_features_selected,global_best_score,total_fit_time_ms,n_seeds,patience,max_features,cv,scoring,model,run_root
Brain,union,SFS,11,0.9047619047619048,3735.049521000292,3,5,20,3,accuracy,dt,results/Brain/wrapper/union/SFS/run_20260403_010119
