dataset,dataset_variant,n_features_selected,global_best_score,total_fit_time_ms,run_root,patience,n_seeds
Brain,raw,11,0.9295454545454546,71622.5416510024,results/Brain/wrapper/raw/seededsfsselector/run_20260409_153807_new_suffix,5,3
